Gene ID	Found in	Non-hypothetical Annotation	Which Annotation	Hypothetical Annotation	Which Annotation
NC_000913:complement(2081381..2082547):CDS	nc_000913 & bop27	"d-alanyl-d-alanine carboxypeptidase; penicillin-binding protein 6b" || "d-alanyl-d-alanine carboxypeptidase; penicillin-binding protein 6b"	nc_000913 || bop27		
NC_000913:2082756..2084183:CDS	nc_000913 & bop27	"exodeoxyribonuclease i; exonuclease i" || "exodeoxyribonuclease i; exonuclease i"	nc_000913 || bop27		
NC_000913:complement(2084226..2084453):CDS	nc_000913 & bop27	"putative tusa family sulfurtransferase" || "putative tusa family sulfurtransferase"	nc_000913 || bop27		
NC_000913:complement(2084467..2085525):CDS	nc_000913 & bop27	"upf0394 family inner membrane protein" || "upf0394 family inner membrane protein"	nc_000913 || bop27		
NC_000913:complement(2085704..2087062):CDS	nc_000913 & bop27	"putrescine importer, low affinity" || "putrescine importer, low affinity"	nc_000913 || bop27		
NC_000913:complement(2087052..2087114):CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(2087329..2088258):CDS	nc_000913 & bop27	"lysr family putative transcriptional regulator" || "lysr family putative transcriptional regulator"	nc_000913 || bop27		
NC_000913:complement(2088304..2089128):CDS	nc_000913 & bop27	"putative epimerase" || "putative epimerase"	nc_000913 || bop27		
NC_000913:complement(2089211..2089465):CDS	nc_000913 & bop27	"toxin of the yoeb-yefm toxin-antitoxin system" || "toxin of the yoeb-yefm toxin-antitoxin system"	nc_000913 || bop27		
NC_000913:complement(2089462..2089713):CDS	nc_000913 & bop27	"antitoxin of the yoeb-yefm toxin-antitoxin system" || "antitoxin of the yoeb-yefm toxin-antitoxin system"	nc_000913 || bop27		
NC_000913:2089996..2090046:CDS	nc_000913 & bop27	"his operon leader peptide" || "his operon leader peptide"	nc_000913 || bop27		
NC_000913:2090192..2091091:CDS	nc_000913 & bop27	"atp phosphoribosyltransferase" || "atp phosphoribosyltransferase"	nc_000913 || bop27		
NC_000913:2091097..2092401:CDS	nc_000913 & bop27	"bifunctional histidinal dehydrogenase/ histidinol dehydrogenase" || "bifunctional histidinal dehydrogenase/ histidinol dehydrogenase"	nc_000913 || bop27		
NC_000913:2092398..2093468:CDS	nc_000913 & bop27	"histidinol-phosphate aminotransferase" || "histidinol-phosphate aminotransferase"	nc_000913 || bop27		
NC_000913:2093468..2094535:CDS	nc_000913 & bop27	"histidinol-phosphatase and imidazoleglycerol-phosphate dehydratase" || "histidinol-phosphatase and imidazoleglycerol-phosphate dehydratase"	nc_000913 || bop27		
NC_000913:2094535..2095125:CDS	nc_000913 & bop27	"imidazole glycerol phosphate synthase, glutamine amidotransferase subunit" || "imidazole glycerol phosphate synthase, glutamine amidotransferase subunit"	nc_000913 || bop27		
NC_000913:2095125..2095862:CDS	nc_000913 & bop27	"n-(5'-phospho-l-ribosyl-formimino)-5-amino-1- (5'-phosphoribosyl)-4-imidazolecarboxamide isomerase" || "n-(5'-phospho-l-ribosyl-formimino)-5-amino-1- (5'-phosphoribosyl)-4-imidazolecarboxamide isomerase"	nc_000913 || bop27		
NC_000913:2095844..2096620:CDS	nc_000913 & bop27	"imidazole glycerol phosphate synthase, catalytic subunit with hish" || "imidazole glycerol phosphate synthase, catalytic subunit with hish"	nc_000913 || bop27		
NC_000913:2096614..2097225:CDS	nc_000913 & bop27	"phosphoribosyl-amp cyclohydrolase and phosphoribosyl-atp pyrophosphatase" || "phosphoribosyl-amp cyclohydrolase and phosphoribosyl-atp pyrophosphatase"	nc_000913 || bop27		
NC_000913:complement(2097321..2098301):CDS	nc_000913 & bop27	"regulator of length of o-antigen component of lipopolysaccharide chains" || "regulator of length of o-antigen component of lipopolysaccharide chains"	nc_000913 || bop27		
NC_000913:complement(2098447..2099613):CDS	nc_000913 & bop27	"udp-glucose 6-dehydrogenase" || "udp-glucose 6-dehydrogenase"	nc_000913 || bop27		
NC_000913:complement(2099862..2101268):CDS	nc_000913 & bop27	"6-phosphogluconate dehydrogenase, decarboxylating" || "6-phosphogluconate dehydrogenase, decarboxylating"	nc_000913 || bop27		
NC_000913:complement(join(2101396..2101744,2102944..2103389)):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:complement(2101895..2102911):CDS	nc_000913 & bop27	"is5 transposase and trans-activator" || "is5 transposase and trans-activator"	nc_000913 || bop27		
NC_000913:complement(2103391..2104509):CDS	nc_000913 & bop27	"lipopolysaccharide biosynthesis protein" || "lipopolysaccharide biosynthesis protein"	nc_000913 || bop27		
NC_000913:complement(2104494..2105084):CDS	nc_000913 & bop27	"putative lipopolysaccharide biosynthesis o-acetyl transferase" || "putative lipopolysaccharide biosynthesis o-acetyl transferase"	nc_000913 || bop27		
NC_000913:complement(2105065..2106057):CDS	nc_000913 & bop27	"d-galf:alpha-d-glc beta-1,6-galactofuranosyltransferase" || "d-galf:alpha-d-glc beta-1,6-galactofuranosyltransferase"	nc_000913 || bop27		
NC_000913:complement(2106060..2107226):CDS	nc_000913 & bop27	"o-antigen polymerase" || "o-antigen polymerase"	nc_000913 || bop27		
NC_000913:complement(2107226..2108329):CDS	nc_000913 & bop27	"udp-galactopyranose mutase, fad/nad(p)-binding" || "udp-galactopyranose mutase, fad/nad(p)-binding"	nc_000913 || bop27		
NC_000913:complement(2108337..2109584):CDS	nc_000913 & bop27	"putative polisoprenol-linked o-antigen transporter" || "putative polisoprenol-linked o-antigen transporter"	nc_000913 || bop27		
NC_000913:complement(2109581..2110138):CDS	nc_000913 & bop27	"dtdp-4-deoxyrhamnose-3,5-epimerase" || "dtdp-4-deoxyrhamnose-3,5-epimerase"	nc_000913 || bop27		
NC_000913:complement(2110138..2111019):CDS	nc_000913 & bop27	"glucose-1-phosphate thymidylyltransferase" || "glucose-1-phosphate thymidylyltransferase"	nc_000913 || bop27		
NC_000913:complement(2111077..2111976):CDS	nc_000913 & bop27	"dtdp-l-rhamnose synthase, nad(p)-dependent dtdp-4-dehydrorhamnose reductase subunit" || "dtdp-l-rhamnose synthase, nad(p)-dependent dtdp-4-dehydrorhamnose reductase subunit"	nc_000913 || bop27		
NC_000913:complement(2111976..2113061):CDS	nc_000913 & bop27	"dtdp-glucose 4,6 dehydratase, nad(p)-binding" || "dtdp-glucose 4,6 dehydratase, nad(p)-binding"	nc_000913 || bop27		
NC_000913:complement(2113434..2114327):CDS	nc_000913 & bop27	"putative regulatory subunit for galu" || "putative regulatory subunit for galu"	nc_000913 || bop27		
NC_000913:complement(2114502..2115896):CDS	nc_000913 & bop27	"colanic acid biosynthesis protein" || "colanic acid biosynthesis protein"	nc_000913 || bop27		
NC_000913:complement(2115907..2117127):CDS	nc_000913 & bop27	"putative glycosyl transferase" || "putative glycosyl transferase"	nc_000913 || bop27		
NC_000913:complement(2117124..2118404):CDS	nc_000913 & bop27	"colanic acid biosynthesis protein" || "colanic acid biosynthesis protein"	nc_000913 || bop27		
NC_000913:complement(2118680..2120158):CDS	nc_000913 & bop27	"putative colanic acid exporter" || "putative colanic acid exporter"	nc_000913 || bop27		
NC_000913:complement(2120160..2121554):CDS	nc_000913 & bop27	"colanic biosynthesis udp-glucose lipid carrier transferase" || "colanic biosynthesis udp-glucose lipid carrier transferase"	nc_000913 || bop27		
NC_000913:complement(2121609..2122979):CDS	nc_000913 & bop27	"phosphomannomutase" || "phosphomannomutase"	nc_000913 || bop27		
NC_000913:complement(2123084..2124520):CDS	nc_000913 & bop27	"mannose-1-phosphate guanyltransferase" || "mannose-1-phosphate guanyltransferase"	nc_000913 || bop27		
NC_000913:complement(2124523..2125746):CDS	nc_000913 & bop27	"putative glycosyl transferase" || "putative glycosyl transferase"	nc_000913 || bop27		
NC_000913:complement(2125743..2126222):CDS	nc_000913 & bop27	"gdp-mannose mannosyl hydrolase" || "gdp-mannose mannosyl hydrolase"	nc_000913 || bop27		
NC_000913:complement(2126225..2127190):CDS	nc_000913 & bop27	"bifunctional gdp-fucose synthetase: gdp-4-dehydro-6-deoxy-d-mannose epimerase/ gdp-4-dehydro-6-l-deoxygalactose reductase" || "bifunctional gdp-fucose synthetase: gdp-4-dehydro-6-deoxy-d-mannose epimerase/ gdp-4-dehydro-6-l-deoxygalactose reductase"	nc_000913 || bop27		
NC_000913:complement(2127193..2128314):CDS	nc_000913 & bop27	"gdp-d-mannose dehydratase, nad(p)-binding" || "gdp-d-mannose dehydratase, nad(p)-binding"	nc_000913 || bop27		
NC_000913:complement(2128340..2128888):CDS	nc_000913 & bop27	"putative acyl transferase" || "putative acyl transferase"	nc_000913 || bop27		
NC_000913:complement(2128904..2129650):CDS	nc_000913 & bop27	"putative glycosyl transferase" || "putative glycosyl transferase"	nc_000913 || bop27		
NC_000913:complement(2129661..2130878):CDS	nc_000913 & bop27	"putative colanic acid polymerase" || "putative colanic acid polymerase"	nc_000913 || bop27		
NC_000913:complement(2130853..2132070):CDS	nc_000913 & bop27	"putative glycosyl transferase" || "putative glycosyl transferase"	nc_000913 || bop27		
NC_000913:complement(2132067..2132555):CDS	nc_000913 & bop27	"putative acyl transferase" || "putative acyl transferase"	nc_000913 || bop27		
NC_000913:complement(2132558..2133397):CDS	nc_000913 & bop27	"putative glycosyl transferase" || "putative glycosyl transferase"	nc_000913 || bop27		
NC_000913:complement(2133490..2135652):CDS	nc_000913 & bop27	"colanic acid production tyrosine-protein kinase; autokinase; ugd phosphorylase" || "colanic acid production tyrosine-protein kinase; autokinase; ugd phosphorylase"	nc_000913 || bop27		
NC_000913:complement(2135655..2136098):CDS	nc_000913 & bop27	"colanic acid production protein-tyrosine-phosphatase; wzc-p dephosphorylase" || "colanic acid production protein-tyrosine-phosphatase; wzc-p dephosphorylase"	nc_000913 || bop27		
NC_000913:complement(2136104..2137243):CDS	nc_000913 & bop27	"colanic acid export protein; outer membrane auxillary lipoprotein" || "colanic acid export protein; outer membrane auxillary lipoprotein"	nc_000913 || bop27		
NC_000913:2137902..2139485:CDS	nc_000913 & bop27	"inner membrane protein" || "inner membrane protein"	nc_000913 || bop27		
NC_000913:complement(2139759..2141612):CDS	nc_000913 & bop27	"suppressor of ompf assembly mutants; putative outer membrane protein assembly factor; inner membrane-anchored periplasmic protein" || "suppressor of ompf assembly mutants; putative outer membrane protein assembly factor; inner membrane-anchored periplasmic protein"	nc_000913 || bop27		
NC_000913:complement(2141634..2142215):CDS	nc_000913 & bop27	"deoxycytidine triphosphate deaminase; dctp deaminase" || "deoxycytidine triphosphate deaminase; dctp deaminase"	nc_000913 || bop27		
NC_000913:complement(2142307..2142948):CDS	nc_000913 & bop27	"uridine/cytidine kinase" || "uridine/cytidine kinase"	nc_000913 || bop27		
NC_000913:2143266..2146583:CDS	nc_000913 & bop27	"putative diguanylate cyclase" || "putative diguanylate cyclase"	nc_000913 || bop27		
NC_000913:complement(2146692..2147540):CDS	nc_000913 & bop27	"3-methyl-adenine dna glycosylase ii" || "3-methyl-adenine dna glycosylase ii"	nc_000913 || bop27		
NC_000913:2147674..2149026:CDS	nc_000913 & bop27	"hsp70 chaperone family protein" || "hsp70 chaperone family protein"	nc_000913 || bop27		
NC_000913:complement(2149039..2150985):CDS	nc_000913 & bop27	"protein kinase-related putative non-specific dna-binding protein" || "protein kinase-related putative non-specific dna-binding protein"	nc_000913 || bop27		
NC_000913:2151185..2151646:CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:complement(2151711..2152472):CDS	nc_000913 & bop27	"ser/thr phosphatase-related protein" || "ser/thr phosphatase-related protein"	nc_000913 || bop27		
NC_000913:complement(2152469..2153128):CDS	nc_000913 & bop27	"vma domain protein" || "vma domain protein"	nc_000913 || bop27		
NC_000913:2153309..2153451:ncRNA	nc_000913 & bop27	"srna antisense regulator of toxic ibsa protein" || "srna antisense regulator of toxic ibsa protein"	nc_000913 || bop27		
NC_000913:complement(2153349..2153408):CDS	nc_000913 & bop27	"toxic membrane protein" || "toxic membrane protein"	nc_000913 || bop27		
NC_000913:2153644..2153779:ncRNA	nc_000913 & bop27	"srna antisense regulator of toxic ibsb protein" || "srna antisense regulator of toxic ibsb protein"	nc_000913 || bop27		
NC_000913:complement(2153681..2153737):CDS	nc_000913 & bop27	"toxic membrane protein" || "toxic membrane protein"	nc_000913 || bop27		
NC_000913:2154016..2155263:CDS	nc_000913 & bop27	"multidrug efflux system, subunit a" || "multidrug efflux system, subunit a"	nc_000913 || bop27		
NC_000913:2155263..2158385:CDS	nc_000913 & bop27	"multidrug efflux system, subunit b" || "multidrug efflux system, subunit b"	nc_000913 || bop27		
NC_000913:2158386..2161463:CDS	nc_000913 & bop27	"multidrug efflux system, subunit c" || "multidrug efflux system, subunit c"	nc_000913 || bop27		
NC_000913:2161464..2162879:CDS	nc_000913 & bop27	"putative citrate/iron-citrate/zinc-citrate efflux transporter" || "putative citrate/iron-citrate/zinc-citrate efflux transporter"	nc_000913 || bop27		
NC_000913:2162876..2164279:CDS	nc_000913 & bop27	"sensory histidine kinase in two-component regulatory system with baer" || "sensory histidine kinase in two-component regulatory system with baer"	nc_000913 || bop27		
NC_000913:2164276..2164998:CDS	nc_000913 & bop27	"response regulator in two-component regulatory system with baes" || "response regulator in two-component regulatory system with baes"	nc_000913 || bop27		
NC_000913:2165189..2165521:CDS	nc_000913 & bop27	"upf0339 family protein" || "upf0339 family protein"	nc_000913 || bop27		
NC_000913:2165668..2167029:CDS	nc_000913 & bop27	"putative peptidase" || "putative peptidase"	nc_000913 || bop27		
NC_000913:2167114..2167200:ncRNA	nc_000913 & bop27	"srna antisense regulator of ompx mrna instability, hfq-dependent, camp-induced" || "srna antisense regulator of ompx mrna instability, hfq-dependent, camp-induced"	nc_000913 || bop27		
NC_000913:complement(2167302..2167520):CDS	nc_000913 & bop27	"orphan ogr protein, positive regulator of p2 growth" || "orphan ogr protein, positive regulator of p2 growth"	nc_000913 || bop27		
NC_000913:complement(2167602..2167814):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:complement(2167989..2168306):CDS	nc_000913 & bop27	"uncharacterized protein" || "uncharacterized protein"	nc_000913 || bop27		
NC_000913:2168712..2169611:CDS	nc_000913 & bop27	"phosphatidylglycerol kinase, metal-dependent" || "phosphatidylglycerol kinase, metal-dependent"	nc_000913 || bop27		
NC_000913:complement(join(2169693..2170167,2171429..2171727)):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:2170236..2170535:CDS	nc_000913 & bop27	"is3 transposase a" || "is3 transposase a"	nc_000913 || bop27		
NC_000913:2170532..2171398:CDS	nc_000913 & bop27	"is3 transposase b" || "is3 transposase b"	nc_000913 || bop27		
NC_000913:complement(2171833..2172873):CDS	nc_000913 & bop27	"galactitol-1-phosphate dehydrogenase, zn-dependent and nad(p)-binding" || "galactitol-1-phosphate dehydrogenase, zn-dependent and nad(p)-binding"	nc_000913 || bop27		
NC_000913:complement(join(2172921..2173362,2173365..2174278)):CDS || NC_000913:complement(join(2172921..2173362,2173363..2174276)):CDS	nc_000913 & bop27		nc_000913 || bop27		
NC_000913:2286211..2286287:tRNA || NC_000913:2286209..2286285:tRNA	nc_000913 & bop27	"trna-pro" || "trna-pro"	nc_000913 || bop27		
NC_000913:2313084..2313176:ncRNA || NC_000913:2313082..2313174:ncRNA	nc_000913 & bop27	"srna antisense regulator affecting ompf expression, hfq-dependent" || "srna antisense regulator affecting ompf expression, hfq-dependent"	nc_000913 || bop27		
NC_000913:2466309..2466383:tRNA || NC_000913:2466307..2466381:tRNA	nc_000913 & bop27	"trna-arg" || "trna-arg"	nc_000913 || bop27		
NC_000913:complement(2518041..2518116):tRNA || NC_000913:complement(2518039..2518114):tRNA	nc_000913 & bop27	"trna-ala" || "trna-ala"	nc_000913 || bop27		
NC_000913:complement(2518156..2518231):tRNA || NC_000913:complement(2518154..2518229):tRNA	nc_000913 & bop27	"trna-ala" || "trna-ala"	nc_000913 || bop27		
NC_000913:2520931..2521006:tRNA || NC_000913:2520929..2521004:tRNA	nc_000913 & bop27	"trna-val" || "trna-val"	nc_000913 || bop27		
NC_000913:2521051..2521126:tRNA || NC_000913:2521049..2521124:tRNA	nc_000913 & bop27	"trna-val" || "trna-val"	nc_000913 || bop27		
NC_000913:2521173..2521248:tRNA || NC_000913:2521171..2521246:tRNA	nc_000913 & bop27	"trna-val" || "trna-val"	nc_000913 || bop27		
NC_000913:2521253..2521328:tRNA || NC_000913:2521251..2521326:tRNA	nc_000913 & bop27	"trna-lys" || "trna-lys"	nc_000913 || bop27		
NC_000913:2653855..2654158:ncRNA || NC_000913:2653853..2654156:ncRNA	nc_000913 & bop27	"novel srna, function unknown" || "novel srna, function unknown"	nc_000913 || bop27		
