Gene ID	Found in	Non-hypothetical Annotation	Which Annotation	Hypothetical Annotation	Which Annotation
NC_000913:2937466..2938884:CDS	bop27	"l-fuculokinase"	bop27		
NC_000913:2938886..2939308:CDS	bop27	"l-fucose mutarotase"	bop27		
NC_000913:2939366..2940097:CDS	bop27	"l-fucose operon activator"	bop27		
NC_000913:complement(2940141..2941241):CDS	bop27	"23s rrna c2498 2'-o-ribose methyltransferase, sam-dependent"	bop27		
NC_000913:complement(2941234..2941629):CDS	bop27	"upf0382 family inner membrane protein"	bop27		
NC_000913:complement(2941648..2942565):CDS	bop27	"glycine cleavage system transcriptional activator; autorepressor"	bop27		
NC_000913:complement(2942916..2943143):CDS	bop27	"duf903 family verified lipoprotein"	bop27		
NC_000913:2943335..2944540:CDS	bop27	"cysteine sulfinate desulfinase"	bop27		
NC_000913:2944540..2944983:CDS	bop27	"csda-binding activator; fe-s protein"	bop27		
NC_000913:complement(2945034..2945840):CDS	bop27	"trna threonylcarbamoyladenosine dehydratase; sulfur acceptor for csda"	bop27		
NC_000913:complement(2946079..2947176):CDS	bop27	"membrane-bound lytic murein transglycosylase a"	bop27		
NC_000913:complement(2947755..2949008):CDS	bop27	"n-acetylmuramoyl-l-alanine amidase"	bop27		
NC_000913:2949240..2950571:CDS	bop27	"amino acid n-acetyltransferase and inactive acetylglutamate kinase"	bop27		
NC_000913:complement(2950633..2952459):CDS	bop27	"exonuclease v (recbcd complex), alpha chain"	bop27		
NC_000913:complement(2952459..2956001):CDS	bop27	"exonuclease v (recbcd complex), beta subunit"	bop27		
NC_000913:complement(2955994..2958882):CDS	bop27	"protease iii"	bop27		
NC_000913:complement(2959058..2962426):CDS	bop27	"exonuclease v (recbcd complex), gamma chain"	bop27		
NC_000913:complement(2962439..2962762):CDS	bop27	"putative prepilin peptidase-dependent protein"	bop27		
NC_000913:complement(2962747..2963154):CDS	bop27	"duf2509 family protein"	bop27		
NC_000913:complement(2963151..2963714):CDS	bop27	"putative prepilin peptidase-dependent protein"	bop27		
NC_000913:complement(2963705..2964175):CDS	bop27	"putative prepilin peptidase-dependent protein"	bop27		
NC_000913:complement(2964359..2965153):CDS	bop27	"thymidylate synthetase"	bop27		
NC_000913:complement(2965160..2966035):CDS	bop27	"phosphatidylglycerol-prolipoprotein diacylglyceryl transferase"	bop27		
NC_000913:complement(2966186..2968432):CDS	bop27	"pep-protein phosphotransferase enzyme i; gaf domain containing protein"	bop27		
NC_000913:complement(2968445..2968975):CDS	bop27	"rna pyrophosphohydrolase"	bop27		
NC_000913:2969660..2970349:CDS	bop27	"methyl-directed mismatch repair protein"	bop27		
NC_000913:2970418..2971131:CDS	bop27	"upf0053 family inner membrane protein"	bop27		
NC_000913:2971269..2971487:CDS	bop27	"duf903 family verified lipoprotein"	bop27		
NC_000913:2971595..2972635:CDS	bop27	"putative nadp(h)-dependent aldo-keto reductase"	bop27		
NC_000913:complement(2972667..2973860):CDS	bop27	"lysophospholipid transporter"	bop27		
NC_000913:complement(2973853..2976012):CDS	bop27	"fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase"	bop27		
NC_000913:2976597..2977628:CDS	bop27	"galactose-inducible d-galactose regulon transcriptional repressor; autorepressor"	bop27		
NC_000913:complement(2977635..2978897):CDS	bop27	"diaminopimelate decarboxylase, plp-binding"	bop27		
NC_000913:2979019..2979954:CDS	bop27	"transcriptional activator of lysa; autorepressor"	bop27		
NC_000913:complement(2979941..2980633):CDS	bop27	"asp/glu_racemase family protein"	bop27		
NC_000913:complement(2980762..2982180):CDS	bop27	"arabinose transporter"	bop27		
NC_000913:complement(2982495..2983256):CDS	bop27	"2-dehydro-3-deoxy-d-gluconate 5-dehydrogenase; kdg oxidoreductase; 20-ketosteroid reductase"	bop27		
NC_000913:complement(2983286..2984122):CDS	bop27	"hexuronate isomerase"	bop27		
NC_000913:complement(2984409..2985590):CDS	bop27	"short chain acyltransferase"	bop27		
NC_000913:2985845..2987074:CDS	bop27	"putative transporter"	bop27		
NC_000913:2987534..2988166:CDS	bop27	"putative luxr family transcriptional regulator"	bop27		
NC_000913:2988500..2989309:CDS	bop27	"putative transcriptional regulator"	bop27		
NC_000913:2989302..2989784:CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:complement(2989817..2989897):CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:complement(2989933..2990358):CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:2991266..2991757:CDS	bop27	"sycd-like chaperone family tpr-repeat-containing protein"	bop27		
NC_000913:2992092..2993468:CDS	bop27	"putative transcriptional regulator"	bop27		
NC_000913:2993636..2993854:CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:complement(2996370..2997275):CDS	bop27	"is2 transposase tnpb"	bop27		
NC_000913:complement(2997233..2997598):CDS	bop27	"is2 repressor tnpa"	bop27		
NC_000913:complement(2999134..2999889):CDS	bop27	"lysm domain-containing m23 family putative peptidase; septation lipoprotein"	bop27		
NC_000913:3000343..3002601:CDS	bop27	"xanthine dehydrogenase, molybdenum binding subunit"	bop27		
NC_000913:3002612..3003490:CDS	bop27	"xanthine dehydrogenase, fad-binding subunit"	bop27		
NC_000913:3003487..3003966:CDS	bop27	"xanthine dehydrogenase, fe-s binding subunit"	bop27		
NC_000913:complement(3004006..3005784):CDS	bop27	"putative sigma-54-interacting transcriptional activator"	bop27		
NC_000913:3006260..3007450:CDS	bop27	"putative carbamoyltransferase"	bop27		
NC_000913:3007508..3008704:CDS	bop27	"2,3-diaminopropionate ammonia lyase, plp-dependent"	bop27		
NC_000913:3008762..3009973:CDS	bop27	"putative peptidase"	bop27		
NC_000913:3010026..3011411:CDS	bop27	"d-stereospecific phenylhydantoinase"	bop27		
NC_000913:3011459..3012391:CDS	bop27	"putative amino acid kinase"	bop27		
NC_000913:complement(3012612..3014237):CDS	bop27	"xdhc-coxi family protein with nad(p)-binding rossman fold"	bop27		
NC_000913:complement(3014285..3015055):CDS	bop27	"putative selenium-dependent hydroxylase accessory protein"	bop27		
NC_000913:3015158..3015736:CDS	bop27	"ctp:molybdopterin cytidylyltransferase"	bop27		
NC_000913:3016058..3019156:CDS	bop27	"putative fe-s subunit oxidoreductase subunit"	bop27		
NC_000913:3019159..3020487:CDS	bop27	"putative chlorohydrolase/aminohydrolase"	bop27		
NC_000913:3020538..3021317:CDS	bop27	"putative oxidoreductase"	bop27		
NC_000913:3021314..3024184:CDS	bop27	"putative hypoxanthine oxidase, molybdopterin-binding/fe-s binding"	bop27		
NC_000913:3024349..3025749:CDS	bop27	"xanthine permease"	bop27		
NC_000913:3025764..3027083:CDS	bop27	"guanine deaminase"	bop27		
NC_000913:3027119..3028486:CDS	bop27	"guanine/hypoxanthine permease, high affinity; guanine/hypoxanthine:h+ symporter"	bop27		
NC_000913:complement(3028522..3029010):CDS	bop27	"putative 4fe-4s ferredoxin-type oxidoreductase subunit"	bop27		
NC_000913:complement(3029010..3030929):CDS	bop27	"putative oxidoreductase, fe-s subunit/nucleotide-binding subunit"	bop27		
NC_000913:3031365..3032813:CDS	bop27	"uric acid permease"	bop27		
NC_000913:3032815..3032940:CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:3033063..3033611:CDS	bop27	"isopentenyl diphosphate isomerase"	bop27		
NC_000913:complement(3033655..3035172):CDS	bop27	"lysine trna synthetase, constitutive"	bop27		
NC_000913:complement(3036371..3038104):CDS	bop27	"ssdna exonuclease, 5' --> 3'-specific"	bop27		
NC_000913:complement(3038110..3038820):CDS	bop27	"protein disulfide isomerase ii"	bop27		
NC_000913:complement(3038845..3039741):CDS	bop27	"site-specific tyrosine recombinase"	bop27		
NC_000913:3039853..3040374:CDS	bop27	"flavodoxin 2"	bop27		
NC_000913:complement(3040414..3040821):CDS	bop27	"toxin of cptab toxin-antitoxin pair"	bop27		
NC_000913:complement(3040802..3041068):CDS	bop27	"flavinator of succinate dehydrogenase; antitoxin of cptab toxin-antitoxin pair"	bop27		
NC_000913:3041311..3042291:CDS	bop27	"iron-sulfur cluster repair protein, plumbagin resistance"	bop27		
NC_000913:complement(3042487..3043146):CDS	bop27	"hemolysin iii family hyliii inner membrane protein"	bop27		
NC_000913:complement(3043310..3043621):CDS	bop27	"upf0267 family protein"	bop27		
NC_000913:3043660..3045099:CDS	bop27	"6-phospho-beta-glucosidase a"	bop27		
NC_000913:complement(3045156..3045899):CDS	bop27	"putative nad(p)-dependent oxidoreductase"	bop27		
NC_000913:complement(3046166..3049039):CDS	bop27	"glycine decarboxylase, plp-dependent, subunit p of glycine cleavage complex"	bop27		
NC_000913:complement(3049158..3049547):CDS	bop27	"glycine cleavage complex lipoylprotein"	bop27		
NC_000913:complement(3049571..3050665):CDS	bop27	"aminomethyltransferase, tetrahydrofolate-dependent, subunit (t protein) of glycine cleavage complex"	bop27		
NC_000913:complement(3051113..3052315):CDS	bop27	"2-octaprenylphenol hydroxylase, fad-dependent"	bop27		
NC_000913:complement(3052338..3053516):CDS	bop27	"2-octaprenyl-6-methoxyphenol hydroxylase, fad/nad(p)-binding"	bop27		
NC_000913:complement(3053513..3054838):CDS	bop27	"proline aminopeptidase p ii"	bop27		
NC_000913:complement(3054864..3055442):CDS	bop27	"upf0149 family protein"	bop27		
NC_000913:3055610..3055939:CDS	bop27	"ftsz stabilizer"	bop27		
NC_000913:3056239..3056787:CDS	bop27	"5-formyltetrahydrofolate cyclo-ligase family protein"	bop27		
NC_000913:complement(3056888..3056947):CDS	bop27	"toxic membrane protein"	bop27		
NC_000913:complement(3057176..3058408):CDS	bop27	"d-3-phosphoglycerate dehydrogenase"	bop27		
NC_000913:complement(3058664..3059323):CDS	bop27	"ribose 5-phosphate isomerase, constitutive"	bop27		
NC_000913:3059751..3060644:CDS	bop27	"transcriptional regulator for arginine transport and dna replication genes; replication initiation inhibitor"	bop27		
NC_000913:3060848..3062992:CDS	bop27	"methylmalonyl-coa mutase"	bop27		
NC_000913:3062985..3063980:CDS	bop27	"membrane atpase/protein kinase"	bop27		
NC_000913:3063991..3064776:CDS	bop27	"methylmalonyl-coa decarboxylase, biotin-independent"	bop27		
NC_000913:3064800..3066278:CDS	bop27	"propionyl-coa:succinate coa transferase"	bop27		
NC_000913:complement(3066275..3067171):CDS	bop27	"putative dna-binding transcriptional regulator"	bop27		
NC_000913:complement(3067338..3068078):CDS	bop27	"oxidative stress defense protein"	bop27		
NC_000913:complement(3068171..3068806):CDS	bop27	"arginine transporter"	bop27		
NC_000913:complement(3068945..3069805):CDS	bop27	"mechanosensitive channel protein, small conductance"	bop27		
NC_000913:complement(3070163..3071242):CDS	bop27	"fructose-bisphosphate aldolase, class ii"	bop27		
NC_000913:complement(3071457..3072620):CDS	bop27	"phosphoglycerate kinase"	bop27		
NC_000913:complement(3072670..3073689):CDS	bop27	"d-erythrose 4-phosphate dehydrogenase"	bop27		
NC_000913:complement(3073974..3074687):CDS	bop27	"putative pank family p-loop kinase"	bop27		
NC_000913:complement(3074684..3075193):CDS	bop27	"mtlr family putative transcriptional repressor"	bop27		
NC_000913:complement(3075215..3076180):CDS	bop27	"fructose 1,6 bisphosphatase isozyme"	bop27		
NC_000913:complement(3076177..3077454):CDS	bop27	"putative zn-binding dehydrogenase"	bop27		
NC_000913:complement(3077469..3078857):CDS	bop27	"putative mannitol-specific pts iib and iic components"	bop27		
NC_000913:complement(3078885..3079328):CDS	bop27	"putative mannitol-specific enzyme iia component of pts"	bop27		
NC_000913:complement(3079642..3081633):CDS	bop27	"transketolase 1, thiamine triphosphate-binding"	bop27		
NC_000913:3081911..3082669:CDS	bop27	"phe-phe periplasmic metalloprotease, om lipoprotein; low salt-inducible; era-binding heat shock protein"	bop27		
NC_000913:complement(3082875..3083795):CDS	bop27	"agmatinase"	bop27		
NC_000913:complement(3083933..3085909):CDS	bop27	"biosynthetic arginine decarboxylase, plp-binding"	bop27		
NC_000913:complement(3085918..3086049):CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:3086185..3086400:CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:3086704..3087858:CDS	bop27	"s-adenosylmethionine synthetase"	bop27		
NC_000913:3088282..3089676:CDS	bop27	"d-galactose transporter"	bop27		
NC_000913:3089753..3090250:CDS	bop27	"zn-dependent metalloprotease-related protein"	bop27		
NC_000913:3090345..3091052:CDS	bop27	"dna-specific endonuclease i"	bop27		
NC_000913:3091132..3091863:CDS	bop27	"16s rrna m(3)u1498 methyltransferase, sam-dependent"	bop27		
NC_000913:3091876..3092826:CDS	bop27	"glutathione synthetase"	bop27		
NC_000913:3092935..3093498:CDS	bop27	"uncharacterized protein"	bop27		
NC_000913:3093498..3093914:CDS	bop27	"putative holliday junction resolvase"	bop27		
NC_000913:complement(3094098..3095078):CDS	bop27	"putative pilt family aaa+ atpase"	bop27		
NC_000913:3095096..3095800:CDS	bop27	"upf0001 family protein, plp-binding"	bop27		
NC_000913:3095818..3096384:CDS	bop27	"putative inner membrane protein; compensates for loss in k+ uptake"	bop27		
NC_000913:3096381..3096671:CDS	bop27	"upf0235 family protein"	bop27		
NC_000913:3096679..3097272:CDS	bop27	"ditp/xtp pyrophosphatase"	bop27		
NC_000913:3097265..3098401:CDS	bop27	"hemn family putative oxidoreductase"	bop27		
NC_000913:complement(3098556..3099563):CDS	bop27	"duf1202 family putative secreted protein"	bop27		
NC_000913:complement(3099680..3100726):CDS	bop27	"periplasmic l-asparaginase 2"	bop27		
NC_000913:complement(3100902..3101621):CDS	bop27	"duf2884 family putative periplasmic protein"	bop27		
NC_000913:complement(3101805..3102131):CDS	bop27	"duf469 family protein"	bop27		
NC_000913:complement(3102131..3102850):CDS	bop27	"trna m(7)g46 methyltransferase, sam-dependent"	bop27		
NC_000913:3103011..3104063:CDS	bop27	"adenine dna glycosylase"	bop27		
NC_000913:3104091..3104366:CDS	bop27	"oxidative damage protective factor for iron-sulfur proteins"	bop27		
NC_000913:3104431..3105510:CDS	bop27	"membrane-bound lytic murein transglycosylase c"	bop27		
NC_000913:3105712..3106968:CDS	bop27	"nucleoside transporter"	bop27		
NC_000913:complement(3107018..3109153):CDS	bop27	"ornithine decarboxylase, constitutive"	bop27		
NC_000913:3109551..3110258:CDS	bop27	"duf554 family putative inner membrane protein"	bop27		
NC_000913:complement(3110588..3111124):CDS	bop27	"putative membrane-anchored secretion pathway m-type protein"	bop27		
NC_000913:complement(3113065..3113475):CDS	bop27	"secretin (gspdbeta) om localization lipoprotein pilotin"	bop27		
NC_000913:complement(3113541..3114350):CDS	bop27	"bifunctional prepilin leader peptidase/ methylase"	bop27		
NC_000913:complement(3114548..3119110):CDS	bop27	"putative secreted and surface-associated lipoprotein mucinase"	bop27		
NC_000913:complement(3119595..3121277):CDS	bop27	"glycolate transporter"	bop27		
NC_000913:complement(3121632..3123803):CDS	bop27	"malate synthase g"	bop27		
NC_000913:complement(3123825..3124229):CDS	bop27	"duf336 family protein"	bop27		
NC_000913:complement(3124234..3125457):CDS	bop27	"glycolate oxidase 4fe-4s iron-sulfur cluster subunit"	bop27		
NC_000913:complement(3125468..3126520):CDS	bop27	"glycolate oxidase fad binding subunit"	bop27		
NC_000913:complement(3126520..3128019):CDS	bop27	"glycolate oxidase subunit, fad-linked"	bop27		
NC_000913:3128270..3129034:CDS	bop27	"glycolate-inducible glc operon transcriptional repressor; autorepressor"	bop27		
NC_000913:3130176..3131192:CDS	bop27	"is5 transposase and trans-activator"	bop27		
NC_000913:complement(3131339..3132406):CDS	bop27	"putative inner membrane polysaccharide flippase"	bop27		
NC_000913:complement(3132452..3133210):CDS	bop27	"putative atp-binding protein"	bop27		
NC_000913:complement(3133242..3133955):CDS	bop27	"putative atp-binding protein"	bop27		
NC_000913:3134129..3134821:CDS	bop27	"putative atp-binding protein"	bop27		
NC_000913:complement(3134870..3136369):CDS	bop27	"phosphate transporter"	bop27		
NC_000913:complement(3136661..3138520):CDS	bop27	"glutathionylspermidine amidase and glutathionylspermidine synthetase"	bop27		
NC_000913:3138725..3139591:CDS	bop27	"putative s-transferase"	bop27		
NC_000913:complement(3139714..3139962):CDS	bop27	"hydrogenase 2 accessory protein"	bop27		
NC_000913:complement(3139975..3140316):CDS	bop27	"protein involved with the maturation of hydrogenases 1 and 2"	bop27		
NC_000913:complement(3140309..3140797):CDS	bop27	"hydrogenase 2-specific chaperone"	bop27		
NC_000913:complement(3140790..3141284):CDS	bop27	"maturation protease for hydrogenase 2"	bop27		
NC_000913:complement(3141284..3142987):CDS	bop27	"hydrogenase 2, large subunit"	bop27		
NC_000913:complement(3142984..3144162):CDS	bop27	"putative hydrogenase 2 cytochrome b type component"	bop27		
NC_000913:complement(3144152..3145138):CDS	bop27	"hydrogenase 2 4fe-4s ferredoxin-type component"	bop27		
NC_000913:complement(3145141..3146259):CDS	bop27	"hydrogenase 2, small subunit"	bop27		
NC_000913:complement(3146448..3146735):CDS	bop27	"duf2623 family protein"	bop27		
NC_000913:3147895..3148935:CDS	bop27	"l-glyceraldehyde 3-phosphate reductase"	bop27		
NC_000913:complement(3148975..3149469):CDS	bop27	"upf0114 family putative inner membrane protein"	bop27		
NC_000913:3149660..3150544:CDS	bop27	"putative oxidoreductase"	bop27		
NC_000913:complement(3150816..3151241):CDS	bop27	"membrane spanning protein in tonb-exbb-exbd complex"	bop27		
NC_000913:complement(3151248..3151982):CDS	bop27	"membrane spanning protein in tonb-exbb-exbd complex"	bop27		
NC_000913:3152234..3153421:CDS	bop27	"cystathionine beta-lyase, plp-dependent"	bop27		
NC_000913:3153561..3154220:CDS	bop27	"general envelope maintenance protein; deda family inner membrane protein; putative multidrug efflux transporter"	bop27		
NC_000913:complement(3154260..3155216):CDS	bop27	"transcriptional activator of yqhd"	bop27		
NC_000913:3155353..3156516:CDS	bop27	"aldehyde reductase, nadph-dependent"	bop27		
